myear,oem,model,gear_box,seats,steering_type,no_of_cylinder,super_charger,top_speed,max_power_delivered,max_torque_delivered,feature_score,selling_price
2010,hyundai,hyundai i10,5 speed,5,power,4,0,165,68.05,99.04,21,150000.0
2015,hyundai,hyundai xcent,5 speed,5,power,4,0,172,82.0,114.0,24,300000.0
2010,hyundai,hyundai i20,5 speed,5,power,4,0,165,80.0,11.4,22,165000.0
2008,hyundai,hyundai santro xing,5 speed,5,power,3,0,165,62.1,96.1,20,85000.0
2016,hyundai,hyundai eon,5 speed,5,power,3,0,135,55.2,74.5,22,230000.0
2011,hyundai,hyundai santro xing,5 speed,5,power,3,0,165,62.1,96.1,20,180000.0
2010,hyundai,hyundai i10,5 speed,5,power,4,0,165,78.9,111.7,18,150000.0
2009,hyundai,hyundai accent,5 speed,5,power,4,0,165,93.7,124.6,20,250000.0
2010,hyundai,hyundai i10,5 speed,5,power,4,0,165,68.05,99.04,17,150000.0
2010,hyundai,hyundai santro xing,5 speed,5,power,3,0,165,62.1,96.1,20,135000.0
2020,hyundai,hyundai venue,6 speed,5,power,3,1,165,118.35,171.6,23,1075000.0
2015,hyundai,hyundai creta,6 speed,5,power,4,0,165,121.3,151.0,24,775000.0
2013,hyundai,hyundai i20,5 speed,5,power,4,0,165,82.85,113.7,19,320000.0
2009,hyundai,hyundai santro xing,5 speed,5,power,4,0,141,62.0,96.1,12,100000.0
2010,hyundai,hyundai i10,5 speed,5,power,4,0,165,68.05,99.04,22,120000.0
2018,hyundai,hyundai grand i10,5 speed,5,power,4,0,165,81.86,113.75,21,425000.0
2016,hyundai,hyundai xcent,5 speed,5,power,4,0,172,82.0,114.0,21,375000.0
2020,hyundai,hyundai aura,5 speed,5,power,4,0,165,81.86,113.8,22,785000.0
2021,hyundai,hyundai venue,6 speed,5,power,3,1,165,118.35,171.6,23,1050000.0
2016,hyundai,hyundai grand i10,5 speed,5,power,4,0,165,82.0,114.0,21,450000.0
2013,hyundai,hyundai i10,5 speed,5,power,4,0,165,68.05,99.04,17,240000.0
2010,hyundai,hyundai santro xing,5 speed,5,power,3,0,165,62.1,96.1,20,150000.0
2010,hyundai,hyundai santro xing,5 speed,5,power,3,0,165,62.1,96.1,20,125000.0
2015,hyundai,hyundai i20,5 speed,5,power,4,0,170,81.83,114.7,24,475000.0
2014,hyundai,hyundai i20,5 speed,5,power,4,0,165,82.85,113.7,19,290000.0
2010,hyundai,hyundai i20,5 speed,5,power,4,0,165,80.0,11.4,23,140000.0
2009,hyundai,hyundai i10,5 speed,5,power,4,0,165,78.9,111.7,18,175000.0
2015,hyundai,hyundai i10,5 speed,5,power,4,0,165,68.05,99.04,23,275000.0
2016,hyundai,hyundai grand i10,5 speed,5,power,4,0,165,82.0,114.0,21,310000.0
2009,hyundai,hyundai i10,5 speed,5,power,4,0,165,78.9,111.8,19,130000.0
2011,hyundai,hyundai i10,5 speed,5,power,4,0,165,68.05,99.04,21,200000.0
2009,hyundai,hyundai i10,5 speed,5,power,4,0,165,68.05,99.04,17,130000.0
2014,hyundai,hyundai i10,5 speed,5,power,4,0,165,68.05,99.04,21,240000.0
2015,hyundai,hyundai xcent,5 speed,5,power,4,0,172,82.0,114.0,24,350000.0
2021,hyundai,hyundai venue,5 speed,5,power,4,0,165,81.86,113.76,22,825000.0
2010,hyundai,hyundai i10,5 speed,5,power,4,0,165,68.05,99.04,17,120000.0
2015,hyundai,hyundai grand i10,5 speed,5,power,4,0,165,82.0,114.0,24,435000.0
2008,hyundai,hyundai santro xing,5 speed,5,power,3,0,165,62.1,96.1,20,90000.0
2018,hyundai,hyundai creta,6 speed,5,power,4,0,165,121.3,151.0,24,1000000.0
2012,hyundai,hyundai santro xing,5 speed,5,power,3,0,165,62.1,96.1,18,195000.0
2011,hyundai,hyundai verna,5 speed,5,power,4,0,171,105.5,135.3,24,320000.0
2010,hyundai,hyundai i10,5 speed,5,power,4,0,165,78.9,111.7,18,170000.0
2019,hyundai,hyundai i20,5 speed,5,power,4,0,170,81.86,117.0,22,575000.0
2012,hyundai,hyundai verna,5 speed,5,power,4,0,196,121.3,154.9,23,400000.0
2015,hyundai,hyundai creta,6 speed,5,power,4,0,165,121.3,151.0,24,725000.0
2013,hyundai,hyundai santro xing,5 speed,5,power,3,0,165,62.1,96.1,18,170000.0
2008,hyundai,hyundai santro xing,5 speed,5,power,3,0,165,62.1,96.1,20,110000.0
2016,hyundai,hyundai creta,6 speed,5,power,4,0,165,121.3,151.0,24,900000.0
2016,hyundai,hyundai i20,5 speed,5,power,4,0,170,81.83,114.7,24,450000.0
2011,hyundai,hyundai i20,5 speed,5,power,4,0,165,80.0,11.4,23,175000.0
2011,hyundai,hyundai i10,5 speed,5,power,4,0,165,78.9,111.7,18,200000.0
2009,hyundai,hyundai santro xing,5 speed,5,power,4,0,141,62.0,96.1,12,140000.0
2011,hyundai,hyundai i10,5 speed,5,power,4,0,165,78.9,111.8,19,150000.0
2015,hyundai,hyundai i20,5 speed,5,power,4,0,170,81.83,114.7,24,535000.0
2016,hyundai,hyundai i20,5 speed,5,power,4,0,170,81.83,114.7,23,522000.0
2016,hyundai,hyundai creta,6 speed,5,power,4,0,165,121.3,151.0,24,675000.0
2015,hyundai,hyundai grand i10,5 speed,5,power,4,0,165,82.0,114.0,24,500000.0
2022,hyundai,hyundai venue,6 speed,5,power,3,1,165,118.35,172.0,23,1000000.0
2014,hyundai,hyundai santro xing,5 speed,5,power,3,0,165,62.1,96.1,18,260000.0
2017,hyundai,hyundai grand i10,5 speed,5,power,4,0,165,82.0,114.0,21,470000.0
2019,hyundai,hyundai i20,5 speed,5,power,4,0,170,81.86,117.0,23,630000.0
2008,hyundai,hyundai santro xing,5 speed,5,power,3,0,165,62.1,96.1,20,100000.0
2009,hyundai,hyundai i10,5 speed,5,power,4,0,165,78.9,111.7,18,150000.0
2009,hyundai,hyundai i10,5 speed,5,power,4,0,165,78.9,111.7,18,120000.0
2014,hyundai,hyundai eon,5 speed,5,power,3,0,135,55.2,74.5,22,215000.0
2016,hyundai,hyundai xcent,5 speed,5,power,4,0,172,82.0,114.0,23,500000.0
2016,hyundai,hyundai i20,5 speed,5,power,4,0,170,81.83,114.7,23,450000.0
2011,hyundai,hyundai i20,5 speed,5,power,4,0,165,80.0,11.4,23,225000.0
2009,hyundai,hyundai santro xing,5 speed,5,power,3,0,165,62.1,96.1,20,120000.0
2011,hyundai,hyundai santro xing,5 speed,5,power,3,0,165,62.1,96.1,20,140000.0
2008,hyundai,hyundai santro xing,5 speed,5,power,3,0,165,62.1,96.1,20,70000.0
2016,hyundai,hyundai creta,6 speed,5,power,4,0,165,121.3,151.0,24,700000.0
2011,hyundai,hyundai eon,5 speed,5,manual,3,0,165,55.0,76.5,24,150000.0
2008,hyundai,hyundai i10,5 speed,5,power,4,0,165,68.05,99.04,17,120000.0
2019,hyundai,hyundai creta,6 speed,5,power,4,0,165,121.3,151.0,24,1450000.0
2009,hyundai,hyundai i10,5 speed,5,power,4,0,165,78.9,111.7,18,150000.0
2014,hyundai,hyundai santro xing,5 speed,5,power,3,0,165,62.1,96.1,20,250000.0
2018,hyundai,hyundai eon,5 speed,5,power,3,0,135,55.2,74.5,22,290000.0
2014,hyundai,hyundai verna,5 speed,5,power,4,0,165,121.3,154.9,21,450000.0
2013,hyundai,hyundai santro xing,5 speed,5,power,3,0,165,62.1,96.1,20,215000.0
2018,hyundai,hyundai creta,6 speed,5,power,4,0,165,121.3,151.0,24,1200000.0
2017,hyundai,hyundai creta,6 speed,5,power,4,0,165,121.3,151.0,24,800000.0
2021,hyundai,hyundai i20,6 speed,5,power,3,1,165,118.36,171.62,22,915000.0
2019,hyundai,hyundai verna,6 speed,5,power,4,0,165,98.6,132.38,24,910000.0
2010,hyundai,hyundai i20,5 speed,5,power,4,0,165,80.0,11.4,22,250000.0
2013,hyundai,hyundai i20,5 speed,5,power,4,0,165,82.9,113.8,18,400000.0
2009,hyundai,hyundai i10,5 speed,5,power,4,0,165,78.9,111.7,18,130000.0
2009,hyundai,hyundai i10,5 speed,5,power,4,0,165,78.9,111.7,18,100000.0
2012,hyundai,hyundai i10,5 speed,5,power,4,0,165,68.05,99.04,21,200000.0
2018,hyundai,hyundai grand i10,4 speed,5,power,4,0,165,81.86,113.75,21,512000.0
2010,hyundai,hyundai i10,5 speed,5,power,4,0,165,78.9,111.7,18,180000.0
2008,hyundai,hyundai santro xing,5 speed,5,power,3,0,165,62.1,96.1,20,85000.0
2021,hyundai,hyundai venue,6 speed,5,power,3,1,165,118.35,172.0,23,1000000.0
2015,hyundai,hyundai grand i10,4 speed,5,power,4,0,163,82.0,114.0,24,431000.0
2017,hyundai,hyundai i20,5 speed,5,power,4,0,170,81.83,114.7,24,623000.0
2018,hyundai,hyundai grand i10,5 speed,5,power,4,0,165,81.86,113.75,21,489000.0
2017,hyundai,hyundai grand i10,5 speed,5,power,4,0,165,81.86,113.75,21,535000.0
2013,hyundai,hyundai grand i10,5 speed,5,power,4,0,165,82.0,114.0,24,371000.0
2013,hyundai,hyundai i10,5 speed,5,power,4,0,165,78.9,111.8,19,331000.0
2019,hyundai,hyundai grand i10,5 speed,5,power,4,0,165,81.86,113.75,21,500000.0
2019,hyundai,hyundai creta,6 speed,5,power,4,0,165,121.3,151.0,24,1500000.0
2014,hyundai,hyundai i20,5 speed,5,power,4,0,165,82.85,113.7,19,400000.0
2012,hyundai,hyundai i10,5 speed,5,power,4,0,165,68.05,99.04,21,300000.0
2009,hyundai,hyundai i10,5 speed,5,power,4,0,165,68.05,99.04,19,85000.0
2009,hyundai,hyundai i10,5 speed,5,power,4,0,165,78.9,111.7,18,110000.0
2009,hyundai,hyundai i20,5 speed,5,power,4,0,165,80.0,11.4,22,165000.0
2008,hyundai,hyundai santro xing,5 speed,5,power,3,0,165,62.1,96.1,20,100000.0
2016,hyundai,hyundai i20,5 speed,5,power,4,0,170,81.83,114.7,24,460000.0
2014,hyundai,hyundai verna,5 speed,5,power,4,0,196,121.3,154.9,23,500000.0
2015,hyundai,hyundai i20,5 speed,5,power,4,0,170,81.83,114.7,24,600000.0
2016,hyundai,hyundai creta,6 speed,5,power,4,0,165,121.3,151.0,24,750000.0
2010,hyundai,hyundai santro xing,5 speed,5,power,4,0,141,62.0,96.1,12,140000.0
2008,hyundai,hyundai santro xing,5 speed,5,power,3,0,165,62.1,96.1,20,100000.0
2016,hyundai,hyundai grand i10,5 speed,5,power,4,0,165,82.0,114.0,24,350000.0
2010,hyundai,hyundai i10,5 speed,5,power,4,0,165,78.9,111.7,18,150000.0
2015,hyundai,hyundai grand i10,5 speed,5,power,4,0,165,82.0,114.0,24,400000.0
2012,hyundai,hyundai accent,5 speed,5,power,4,0,170,94.0,12.5,22,111541.0
2009,hyundai,hyundai i10,5 speed,5,power,4,0,165,78.9,111.7,18,110000.0
2012,hyundai,hyundai eon,5 speed,5,power,3,0,135,55.2,74.5,17,150000.0
2015,hyundai,hyundai eon,5 speed,5,manual,3,0,135,55.2,74.5,14,200000.0
2019,hyundai,hyundai i20,5 speed,5,power,4,0,170,81.86,117.0,23,645000.0
2011,hyundai,hyundai i10,5 speed,5,power,4,0,165,78.9,111.7,18,150000.0
2009,hyundai,hyundai i10,5 speed,5,power,4,0,165,68.05,99.04,19,80000.0
2009,hyundai,hyundai santro xing,5 speed,5,power,4,0,141,62.0,96.1,12,115000.0
2013,hyundai,hyundai eon,5 speed,5,power,3,0,135,55.2,74.5,19,150000.0
2017,hyundai,hyundai grand i10,5 speed,5,power,4,0,165,82.0,114.0,22,435000.0
2012,hyundai,hyundai i20,5 speed,5,power,4,0,165,80.0,11.4,22,340000.0
2010,hyundai,hyundai i10,5 speed,5,power,4,0,165,68.05,99.04,21,120000.0
2017,hyundai,hyundai verna,6 speed,5,power,4,0,158,121.3,151.0,22,890000.0
2021,hyundai,hyundai i20,6 speed,5,power,3,1,165,118.36,171.62,22,801000.0
2020,hyundai,hyundai venue,5 speed,5,power,4,0,165,81.86,113.76,20,715000.0
2018,hyundai,hyundai grand i10,5 speed,5,power,4,0,165,81.86,113.75,21,499000.0
2016,hyundai,hyundai grand i10,4 speed,5,power,4,0,165,82.0,114.0,21,474000.0
2009,hyundai,hyundai i10,5 speed,5,power,4,0,165,78.9,111.7,18,140000.0
2010,hyundai,hyundai i10,5 speed,5,power,4,0,165,68.05,99.04,17,175000.0
2016,hyundai,hyundai grand i10,5 speed,5,power,4,0,165,82.0,114.0,24,400000.0
2017,hyundai,hyundai xcent prime,5 speed,5,power,4,1,165,81.86,113.75,14,350000.0
2014,hyundai,hyundai grand i10,5 speed,5,power,4,0,165,82.0,114.0,20,280000.0
2020,hyundai,hyundai venue,6 speed,5,power,3,1,165,118.35,172.0,23,1050000.0
2009,hyundai,hyundai accent,5 speed,5,power,4,0,165,93.7,124.6,20,120000.0
2010,hyundai,hyundai santro xing,5 speed,5,power,3,0,165,62.1,96.1,20,115000.0
2013,hyundai,hyundai santro xing,5 speed,5,power,3,0,165,62.1,96.1,20,200000.0
2019,hyundai,hyundai verna,6 speed,5,power,4,0,165,121.3,151.0,24,900000.0
2015,hyundai,hyundai grand i10,5 speed,5,power,4,0,165,82.0,114.0,24,325000.0
2008,hyundai,hyundai i10,5 speed,5,power,4,0,165,68.05,99.04,19,150000.0
2015,hyundai,hyundai i10,5 speed,5,power,4,0,165,68.05,99.04,23,350000.0
2018,hyundai,hyundai creta,6 speed,5,power,4,0,165,121.3,151.0,24,800000.0
2009,hyundai,hyundai i10,5 speed,5,power,4,0,165,78.9,111.7,18,150000.0
2019,hyundai,hyundai grand i10,5 speed,5,power,4,0,165,81.86,113.75,22,525000.0
2016,hyundai,hyundai creta,6 speed,5,power,4,0,165,121.3,151.0,24,720000.0
2016,hyundai,hyundai i10,5 speed,5,power,4,0,165,68.05,99.04,21,349526.0
2011,hyundai,hyundai verna,5 speed,5,power,4,0,196,121.3,154.9,23,330000.0
2015,hyundai,hyundai creta,6 speed,5,power,4,0,165,121.3,151.0,24,600000.0
2008,hyundai,hyundai santro xing,5 speed,5,power,3,0,165,62.1,96.1,20,80000.0
2012,hyundai,hyundai santro xing,5 speed,5,power,3,0,165,62.1,96.1,20,131672.0
2011,hyundai,hyundai i10,5 speed,5,power,4,0,165,78.9,111.7,18,180000.0
2009,hyundai,hyundai i10,5 speed,5,power,4,0,165,68.05,99.04,19,90000.0
2017,hyundai,hyundai i20,5 speed,5,power,4,0,170,81.83,114.7,24,700000.0
2011,hyundai,hyundai i10,5 speed,5,power,4,0,165,78.9,111.7,18,190000.0
2015,hyundai,hyundai creta,6 speed,5,power,4,0,185,121.3,151.0,24,950000.0
2016,hyundai,hyundai xcent,5 speed,5,power,4,0,172,82.0,114.0,22,350000.0
2014,hyundai,hyundai i10,5 speed,5,power,4,0,165,68.05,99.04,17,250000.0
2009,hyundai,hyundai i20,5 speed,5,power,4,0,165,80.0,11.4,23,140000.0
2010,hyundai,hyundai i10,5 speed,5,power,4,0,165,68.05,99.04,19,150000.0
2022,hyundai,hyundai venue,7 speed,5,power,3,1,165,118.35,172.0,23,1199000.0
2016,hyundai,hyundai creta,6 speed,5,power,4,0,165,121.3,151.0,24,875000.0
2015,hyundai,hyundai i20,5 speed,5,power,4,0,170,81.83,114.7,23,450000.0
2018,hyundai,hyundai creta,6 speed,5,power,4,0,165,121.3,151.0,24,1250000.0
2005,hyundai,hyundai santro xing,5 speed,5,power,4,1,165,88.5,200.0,11,80000.0
2010,hyundai,hyundai santro xing,5 speed,5,power,3,0,165,62.1,96.1,20,100000.0
2020,hyundai,hyundai venue,5 speed,5,power,4,0,165,81.86,113.76,23,820000.0
2016,hyundai,hyundai i10,5 speed,5,power,4,0,165,68.05,99.04,21,330000.0
2012,hyundai,hyundai i20,5 speed,5,power,4,0,165,80.0,11.4,22,327000.0
2013,hyundai,hyundai grand i10,5 speed,5,power,4,0,165,82.0,114.0,24,392000.0
2017,hyundai,hyundai grand i10,4 speed,5,power,4,0,165,81.86,113.75,21,532000.0
2012,hyundai,hyundai santro xing,5 speed,5,power,4,0,141,62.0,96.1,12,133230.0
2020,hyundai,hyundai aura,5 speed,5,power,4,0,165,81.86,113.8,22,735000.0
2012,hyundai,hyundai i20,5 speed,5,power,4,0,165,80.0,11.4,23,220000.0
2011,hyundai,hyundai santro xing,5 speed,5,power,4,0,141,62.0,96.1,12,120000.0
2010,hyundai,hyundai i10,5 speed,5,power,4,0,165,68.05,99.04,22,120000.0
2010,hyundai,hyundai i20,5 speed,5,power,4,0,165,80.0,11.4,23,180000.0
2010,hyundai,hyundai santro xing,5 speed,5,power,3,0,165,62.1,96.1,20,100000.0
2012,hyundai,hyundai i10,5 speed,5,power,4,0,165,78.9,111.7,18,195000.0
2010,hyundai,hyundai santro xing,5 speed,5,power,3,0,165,62.1,96.1,20,200000.0
2008,hyundai,hyundai i10,5 speed,5,power,4,0,165,68.05,99.04,19,90000.0
2018,hyundai,hyundai grand i10,5 speed,5,power,4,0,165,81.86,113.75,21,500000.0
2015,hyundai,hyundai grand i10,5 speed,5,power,4,0,165,82.0,114.0,23,350000.0
2009,hyundai,hyundai santro xing,5 speed,5,power,4,0,141,62.0,96.1,12,90000.0
2011,hyundai,hyundai i10,5 speed,5,power,4,0,165,78.9,111.7,18,170000.0
2014,hyundai,hyundai i10,5 speed,5,power,4,0,165,68.05,99.04,21,400000.0
2008,hyundai,hyundai santro xing,5 speed,5,power,4,0,141,62.0,96.1,12,65000.0
2012,hyundai,hyundai santro xing,5 speed,5,power,4,0,141,62.0,96.1,12,140000.0
2009,hyundai,hyundai santro xing,5 speed,5,power,3,0,165,62.1,96.1,20,80000.0
2008,hyundai,hyundai accent,5 speed,5,power,4,0,170,94.0,12.5,22,60000.0
2010,hyundai,hyundai i10,5 speed,5,power,4,0,165,78.9,111.7,18,120000.0
2010,hyundai,hyundai accent,5 speed,5,power,4,0,170,94.0,12.5,22,100000.0
2017,hyundai,hyundai i20,5 speed,5,power,4,0,170,81.86,117.0,22,545000.0
2016,hyundai,hyundai i10,5 speed,5,power,4,0,165,68.05,99.04,21,265000.0
2013,hyundai,hyundai verna,5 speed,5,power,4,0,196,121.3,154.9,23,378000.0
2011,hyundai,hyundai i10,5 speed,5,power,4,0,165,78.9,111.7,18,237000.0
2017,hyundai,hyundai grand i10,5 speed,5,power,4,0,165,81.86,113.75,21,517000.0
2018,hyundai,hyundai grand i10,5 speed,5,power,4,0,165,81.86,113.75,21,407000.0
2021,hyundai,hyundai verna,6 speed,5,power,4,1,165,113.18,143.8,22,1345000.0
2018,hyundai,hyundai grand i10,5 speed,5,power,4,0,165,81.86,113.75,21,483000.0
2017,hyundai,hyundai grand i10,5 speed,5,power,4,0,165,81.86,113.75,21,504000.0
2018,hyundai,hyundai verna,6 speed,5,power,4,0,158,121.3,151.0,22,1037000.0
2019,hyundai,hyundai venue,6 speed,5,power,3,1,165,118.35,171.6,22,1082000.0
2014,hyundai,hyundai santro xing,5 speed,5,power,3,0,165,62.1,96.1,18,270000.0
2018,hyundai,hyundai i20 active,5 speed,5,power,4,0,160,81.86,114.73,23,631000.0
2015,hyundai,hyundai i20,5 speed,5,power,4,0,170,81.83,114.7,24,561000.0
2015,hyundai,hyundai grand i10,5 speed,5,power,4,0,165,82.0,114.0,24,353000.0
2017,hyundai,hyundai i20,5 speed,5,power,4,0,170,81.83,114.7,23,526000.0
2015,hyundai,hyundai grand i10,4 speed,5,power,4,0,163,82.0,114.0,24,496000.0
2016,hyundai,hyundai i20,5 speed,5,power,4,0,170,81.83,114.7,24,608000.0
2016,hyundai,hyundai grand i10,5 speed,5,power,4,0,165,82.0,114.0,24,468000.0
2016,hyundai,hyundai verna,5 speed,5,power,4,0,196,121.3,154.9,24,614000.0
2016,hyundai,hyundai i20,5 speed,5,power,4,0,170,81.83,114.7,24,619000.0
2015,hyundai,hyundai grand i10,5 speed,5,power,4,0,165,82.0,114.0,24,409300.0
2015,hyundai,hyundai grand i10,5 speed,5,power,4,0,165,82.0,114.0,23,429000.0
2016,hyundai,hyundai verna,4 speed,5,power,4,0,196,121.3,154.9,24,745000.0
2017,hyundai,hyundai i20,5 speed,5,power,4,0,170,81.83,114.7,24,680000.0
2017,hyundai,hyundai i20,5 speed,5,power,4,0,170,81.83,114.7,24,696000.0
2014,hyundai,hyundai grand i10,5 speed,5,power,4,0,165,82.0,114.0,23,418000.0
2019,hyundai,hyundai grand i10,5 speed,5,power,4,0,165,81.86,113.75,17,485000.0
2018,hyundai,hyundai grand i10,5 speed,5,power,4,0,165,81.86,113.75,21,503000.0
2015,hyundai,hyundai creta,6 speed,5,power,4,1,190,126.2,259.9,24,690000.0
2015,hyundai,hyundai i20,6 speed,5,power,4,1,180,88.73,219.7,23,350000.0
2014,hyundai,hyundai santa fe,6 speed,7,power,4,1,182,194.3,436.39,22,795000.0
2015,hyundai,hyundai grand i10,5 speed,5,power,3,0,157,70.0,160.0,23,292524.0
2020,hyundai,hyundai creta,6 speed,5,power,4,1,190,126.2,259.9,23,1590000.0
2016,hyundai,hyundai tucson,6 speed,5,power,4,1,165,183.0,400.0,22,1363466.0
2016,hyundai,hyundai grand i10,5 speed,5,power,3,0,157,70.0,160.0,23,340000.0
2016,hyundai,hyundai creta,6 speed,5,power,4,0,165,88.7,219.7,24,700000.0
2014,hyundai,hyundai grand i10,5 speed,5,power,3,0,157,70.0,160.0,20,260000.0
2013,hyundai,hyundai grand i10,5 speed,5,power,3,0,157,70.0,160.0,23,240144.0
2013,hyundai,hyundai i20,6 speed,5,power,4,0,165,88.76,219.6,19,249279.0
2013,hyundai,hyundai verna,6 speed,5,power,4,1,190,126.32,259.8,22,440000.0
2019,hyundai,hyundai creta,6 speed,5,power,4,1,165,126.2,259.87,24,1200000.0
2014,hyundai,hyundai grand i10,5 speed,5,power,3,0,157,70.0,159.8,24,265000.0
2014,hyundai,hyundai grand i10,5 speed,5,power,3,0,157,70.0,160.0,24,280000.0
2021,hyundai,hyundai creta,6 speed,5,power,4,1,165,113.45,250.0,19,1300000.0
2014,hyundai,hyundai grand i10,5 speed,5,power,3,0,157,70.0,160.0,23,239911.0
2013,hyundai,hyundai i20,6 speed,5,power,4,0,165,88.8,219.7,18,297156.0
2017,hyundai,hyundai verna,6 speed,5,power,4,1,165,126.2,259.87,24,652932.0
2014,hyundai,hyundai xcent,5 speed,5,power,3,0,156,71.01,180.4,22,275000.0
2015,hyundai,hyundai creta,6 speed,5,power,4,1,190,126.2,259.9,24,600000.0
2014,hyundai,hyundai i20,6 speed,5,power,4,1,180,88.73,219.7,24,450000.0
2017,hyundai,hyundai grand i10,5 speed,5,power,3,0,151,73.97,190.24,22,391000.0
2014,hyundai,hyundai xcent,5 speed,5,power,3,1,156,71.0,180.4,23,210000.0
2014,hyundai,hyundai santa fe,6 speed,7,power,4,1,182,194.3,436.39,22,812541.0
2015,hyundai,hyundai creta,6 speed,5,power,4,0,165,88.7,219.7,24,650000.0
2015,hyundai,hyundai creta,6 speed,5,power,4,1,190,126.2,259.9,24,750000.0
2015,hyundai,hyundai i20,6 speed,5,power,4,1,180,88.73,219.7,23,400000.0
2017,hyundai,hyundai verna,6 speed,5,power,4,1,190,126.2,259.9,24,850000.0
2013,hyundai,hyundai verna,4 speed,5,power,4,0,165,126.3,259.9,16,250000.0
2019,hyundai,hyundai i20,6 speed,5,power,4,1,180,88.76,219.66,23,470000.0
2014,hyundai,hyundai grand i10,5 speed,5,power,3,0,157,70.0,160.0,24,150000.0
2015,hyundai,hyundai i20,6 speed,5,power,4,1,180,88.73,219.7,24,350000.0
2015,hyundai,hyundai santa fe,6 speed,7,power,4,1,182,194.3,436.39,22,1600000.0
2014,hyundai,hyundai verna,4 speed,5,power,4,0,165,126.3,259.9,16,380000.0
2014,hyundai,hyundai grand i10,5 speed,5,power,3,0,157,70.0,160.0,23,200000.0
2017,hyundai,hyundai creta,6 speed,5,power,4,1,190,126.2,259.9,24,700000.0
2015,hyundai,hyundai grand i10,5 speed,5,power,3,0,157,70.0,160.0,24,270000.0
2015,hyundai,hyundai i20,6 speed,5,power,4,1,180,88.73,219.7,23,300000.0
2016,hyundai,hyundai grand i10,5 speed,5,power,3,0,157,70.0,160.0,21,410000.0
2014,hyundai,hyundai grand i10,5 speed,5,power,3,0,157,70.0,160.0,23,170000.0
2014,hyundai,hyundai grand i10,5 speed,5,power,3,0,157,70.0,160.0,24,200000.0
2016,hyundai,hyundai grand i10,5 speed,5,power,3,0,157,70.0,160.0,24,265000.0
2015,hyundai,hyundai creta,6 speed,5,power,4,1,190,126.2,259.9,24,700000.0
2015,hyundai,hyundai i20 active,6 speed,5,power,4,1,165,88.73,220.0,24,500000.0
2014,hyundai,hyundai verna,6 speed,5,power,4,0,162,88.7,219.7,24,450000.0
2014,hyundai,hyundai verna,6 speed,5,power,4,1,190,126.32,259.8,22,350000.0
2013,hyundai,hyundai verna,4 speed,5,power,4,0,165,126.3,259.9,16,300000.0
2018,hyundai,hyundai verna,6 speed,5,power,4,1,165,126.2,259.87,22,868000.0
2020,hyundai,hyundai creta,6 speed,5,power,4,1,165,113.42,250.0,24,1450000.0
2015,hyundai,hyundai grand i10,5 speed,5,power,3,0,157,70.0,160.0,23,200000.0
2017,hyundai,hyundai creta,6 speed,5,power,4,1,190,126.2,259.9,24,899999.0
2017,hyundai,hyundai xcent,5 speed,5,power,3,1,156,73.97,190.25,17,400000.0
2011,hyundai,hyundai i20,6 speed,5,power,4,0,165,90.0,22.4,22,150000.0
2018,hyundai,hyundai grand i10,5 speed,5,power,3,0,151,73.97,190.24,21,450000.0
2014,hyundai,hyundai i20,6 speed,5,power,4,0,165,88.76,219.6,19,330000.0
2018,hyundai,hyundai verna,6 speed,5,power,4,1,165,126.2,259.87,22,825000.0
2015,hyundai,hyundai creta,6 speed,5,power,4,1,165,126.2,259.87,24,777777.0
2018,hyundai,hyundai creta,6 speed,5,power,4,1,165,126.2,259.87,24,1175000.0
2017,hyundai,hyundai creta,6 speed,5,power,4,1,190,126.2,259.9,24,950000.0
2013,hyundai,hyundai grand i10,5 speed,5,power,3,0,157,70.0,160.0,24,250000.0
2012,hyundai,hyundai verna,4 speed,5,power,4,1,190,126.32,259.8,21,250000.0
2020,hyundai,hyundai creta,6 speed,5,power,4,0,165,88.7,219.7,23,900000.0
2014,hyundai,hyundai grand i10,5 speed,5,power,3,0,157,70.0,160.0,24,275000.0
2010,hyundai,hyundai verna,5 speed,5,power,4,0,185,110.0,24.0,19,220000.0
2022,hyundai,hyundai venue,6 speed,5,power,4,1,165,98.6,240.26,23,1000000.0
2013,hyundai,hyundai verna,6 speed,5,power,4,1,190,126.32,259.8,21,320000.0
2014,hyundai,hyundai xcent,5 speed,5,power,3,1,156,71.0,180.4,21,277777.0
2015,hyundai,hyundai grand i10,5 speed,5,power,3,0,157,70.0,160.0,24,380000.0
2015,hyundai,hyundai i20,6 speed,5,power,4,1,180,88.73,219.7,24,380000.0
2017,hyundai,hyundai grand i10,5 speed,5,power,3,0,151,73.97,190.24,21,350000.0
2013,hyundai,hyundai i20,6 speed,5,power,4,0,165,88.76,219.6,19,275000.0
2017,hyundai,hyundai i20,6 speed,5,power,4,1,180,88.73,219.7,23,525000.0
2022,hyundai,hyundai venue,6 speed,5,power,4,1,165,98.6,240.26,23,1180000.0
2022,hyundai,hyundai venue,6 speed,5,power,4,1,165,113.45,250.0,20,1175001.0
2018,hyundai,hyundai creta,6 speed,5,power,4,1,190,126.2,259.9,24,1045000.0
2016,hyundai,hyundai creta,6 speed,5,power,4,1,165,126.2,259.87,24,825000.0
2015,hyundai,hyundai santa fe,6 speed,7,power,4,1,182,194.3,436.39,22,870000.0
2018,hyundai,hyundai creta,6 speed,5,power,4,1,190,126.2,259.9,24,1190000.0
